left,top,CellID,nlcd1_mean,nlcd2_mean,nlcd3_mean,nlcd4_mean,nlcd5_mean,nhlc1_mean,nhlc2_mean,nhlc3_mean,nhlc4_mean,nhlc5_mean,nhlc6_mean,pWP_mean,bio1_mean,bio7_mean,bio12_mean,el_mean,rugg_mean,rdLen,pop_sum,hms_sum
,,,,,,,,,,,,,,,,,,,,,,
680000,4585000,639,0.24551,0.39636,0.29087,0.05726,0.01,,,,,,,18.47201,113.78598,312.46886,1321.38889,41.22331,1.90571,107804.05,10367,8
,,,,,,,,,,,,,,,,,,,,,,
680000,4590000,638,0.31661,0.32653,0.29017,0.05371,0.01299,,,,,,,18.74918,113.52123,314.85608,1265.75,42.75754,1.72703,139947.7288,12645,15
,,,,,,,,,,,,,,,,,,,,,,
680000,4595000,637,0.46409,0.35293,0.12037,0.05095,0.01165,,,,,,,24.44899,112.91525,317.32066,1231.09524,47.31585,1.6155,185532.0602,25448,37
,,,,,,,,,,,,,,,,,,,,,,
680000,4600000,636,0.44401,0.33935,0.1729,0.03589,0.00785,,,,,,,21.95622,111.82685,319.50704,1259.61111,58.98875,1.86798,164647.6711,25059,22
,,,,,,,,,,,,,,,,,,,,,,
680000,4605000,635,0.36441,0.25716,0.30177,0.03073,0.04593,,,,,,,18.66126,110.31164,321.36119,1220.44444,92.22055,2.9481,159624.562,32037,26
,,,,,,,,,,,,,,,,,,,,,,
680000,4610000,634,0.10208,0.24938,0.48299,0.12424,0.04131,,,,,,,12.35423,109.69749,323.40095,1240.44444,90.53543,2.74687,74961.44074,6164,10
,,,,,,,,,,,,,,,,,,,,,,
680000,4615000,633,0.26419,0.27873,0.3863,0.0518,0.01897,,,,,,,17.73258,108.72823,325.45771,1248.57143,98.92064,2.35829,132108.4565,20000,18
,,,,,,,,,,,,,,,,,,,,,,
680000,4620000,632,0.42737,0.22435,0.24465,0.09527,0.00835,,,,,,,19.8465,108.2668,327.53678,1290.25,102.46158,1.84898,189764.3367,37398,31
,,,,,,,,,,,,,,,,,,,,,,
680000,4625000,631,0.22184,0.30435,0.3216,0.09993,0.05228,,,,,,,17.62416,108.04841,329.44461,1307.22222,96.04581,1.79347,135710.253,10145,50
,,,,,,,,,,,,,,,,,,,,,,
680000,4630000,630,0.07412,0.2302,0.52268,0.09312,0.07989,,,,,,,15.47033,105.60595,330.64666,1355.72222,125.44523,2.89475,83129.33084,5457,38
,,,,,,,,,,,,,,,,,,,,,,
865000,4590000,2678,0.07027,0.39873,0.48157,0.03949,0.00994,,,,,,,10.11072,105.5914,231.215,1091.88889,3.73103,0.29136,50065.42053,267,253
,,,,,,,,,,,,,,,,,,,,,,
680000,4635000,629,0.13386,0.29551,0.4386,0.08001,0.05202,,,,,,,15.95296,105.96225,332.67028,1331.7381,110.46851,2.8907,105688.0881,7129,40
,,,,,,,,,,,,,,,,,,,,,,
865000,4595000,2677,0.22498,0.17906,0.44084,0.06522,0.08989,,,,,,,5.53512,104.61225,232.10794,1119.83333,17.19641,0.3672,122272.7736,2609,935
,,,,,,,,,,,,,,,,,,,,,,
680000,4640000,628,0.16648,0.27287,0.28219,0.14708,0.13138,,,,,,,24.3667,107.7457,334.99046,1179.63889,81.31829,2.24697,109054.9554,8044,31
,,,,,,,,,,,,,,,,,,,,,,
865000,4600000,2676,0.18112,0.43727,0.29587,0.03178,0.05396,,,,,,,9.12446,104.04405,233.41529,1133.47222,16.32598,1.13335,180109.6181,6243,1769
,,,,,,,,,,,,,,,,,,,,,,
680000,4645000,627,0.1203,0.34171,0.23977,0.17609,0.12213,,,,,,,27.75385,107.45258,336.5468,1101.08333,76.21751,1.69529,95308.94576,8795,15
,,,,,,,,,,,,,,,,,,,,,,
865000,4605000,2675,0.10574,0.60414,0.13951,0.0493,0.10131,,,,,,,17.99473,103.99583,234.84145,1159.75,1.10547,0.12172,41279.92071,613,444
,,,,,,,,,,,,,,,,,,,,,,
680000,4650000,626,0.11266,0.30026,0.3846,0.12528,0.0772,,,,,,,23.18692,107.01448,338.00878,1087.83333,78.17681,1.75689,77861.01531,6683,21
,,,,,,,,,,,,,,,,,,,,,,
865000,4610000,2674,0.55468,0.43653,0.00523,0.00255,0.00102,,,,,,,16.71132,103.77083,236.90972,1125.375,0.85095,0.21209,78203.16213,5482,1450
,,,,,,,,,,,,,,,,,,,,,,
680000,4655000,625,0.09065,0.31374,0.36678,0.16501,0.06382,,,,,,,22.09154,106.04127,339.19266,1090.16667,91.73721,1.76128,62072.57238,4997,16
,,,,,,,,,,,,,,,,,,,,,,
865000,4615000,2673,0.36235,0.34472,0.14447,0.08967,0.05879,,,,,,,11.95561,102.84836,237.32971,1156.28571,11.56166,1.68287,167305.2355,11972,1265
,,,,,,,,,,,,,,,,,,,,,,
680000,4660000,624,0.09574,0.28043,0.41714,0.15991,0.04679,,,,,,,20.26344,104.59949,340.27262,1075.83333,105.96843,1.74873,58094.44707,3813,8
,,,,,,,,,,,,,,,,,,,,,,
865000,4620000,2672,0.18036,0.27797,0.16961,0.26733,0.10472,,,,,,,12.15171,101.40298,238.44563,1225.19444,25.50107,2.48553,101491.9696,6025,250
,,,,,,,,,,,,,,,,,,,,,,
680000,4665000,623,0.12812,0.27699,0.34451,0.14224,0.10814,,,,,,,27.97623,104.43373,341.5718,1084.66667,95.3863,1.65575,70210.74141,7104,14
,,,,,,,,,,,,,,,,,,,,,,
865000,4625000,2671,0.25186,0.22823,0.17358,0.27916,0.06717,,,,,,,12.48694,100.46858,239.56794,1289.55556,32.51138,2.55339,148333.5075,4427,270
,,,,,,,,,,,,,,,,,,,,,,
680000,4670000,622,0.16207,0.33866,0.33436,0.10158,0.06332,,,,,,,26.23583,105.65959,343.10434,1046.38889,74.04723,1.51282,100008.8908,9617,13
,,,,,,,,,,,,,,,,,,,,,,
865000,4630000,2670,0.27047,0.16698,0.11507,0.25276,0.19472,,,,,,,14.42734,99.8621,240.78157,1317.63889,35.59273,2.62943,136111.4681,4715,173
,,,,,,,,,,,,,,,,,,,,,,
680000,4675000,621,0.0313,0.14317,0.67356,0.09925,0.05271,,,,,,,16.72498,98.59676,342.32251,1184.41667,196.99427,3.27847,42065.16183,2207,10
,,,,,,,,,,,,,,,,,,,,,,
865000,4635000,2669,0.24245,0.26499,0.05821,0.16338,0.27098,,,,,,,18.84549,100.01871,242.16567,1278.57143,22.93152,2.74072,140118.9047,4118,94
,,,,,,,,,,,,,,,,,,,,,,
680000,4680000,620,0.00617,0.09427,0.74101,0.08272,0.07584,,,,,,,20.00451,96.11304,342.80344,1184.7381,229.03323,3.05457,21979.88799,1175,4
,,,,,,,,,,,,,,,,,,,,,,
865000,4640000,2668,0.18202,0.37317,0.047,0.22206,0.17574,,,,,,,20.15762,99.67427,243.48883,1210.75,23.44695,2.35287,121310.0107,8223,462
,,,,,,,,,,,,,,,,,,,,,,
680000,4685000,619,0.01872,0.07489,0.75648,0.08913,0.06078,,,,,,,17.88694,93.92877,343.25144,1194.33333,263.25009,2.99173,28167.27734,1057,13
,,,,,,,,,,,,,,,,,,,,,,
865000,4645000,2667,0.09671,0.22199,0.12196,0.22812,0.33122,,,,,,,20.55402,98.87738,244.51915,1189.86111,32.25868,3.11946,98965.34403,5912,70
,,,,,,,,,,,,,,,,,,,,,,
680000,4690000,618,0.01259,0.09606,0.77346,0.08121,0.03668,,,,,,,15.47682,90.70331,343.2957,1216.88889,310.57113,3.43188,40587.74765,941,64
,,,,,,,,,,,,,,,,,,,,,,
865000,4650000,2666,0.14274,0.3531,0.10902,0.17127,0.22386,,,,,,,20.21001,98.76858,245.64765,1149.16667,27.50904,2.63273,127149.7955,6019,395
,,,,,,,,,,,,,,,,,,,,,,
680000,4695000,617,0.00617,0.04475,0.71781,0.1928,0.03847,,,,,,,15.7523,86.87692,343.08565,1356.16667,367.99403,2.76889,29902.99222,1019,46
,,,,,,,,,,,,,,,,,,,,,,
865000,4655000,2665,0.17167,0.16854,0.3848,0.19328,0.0817,,,,,,,20.08433,97.78634,246.99447,1218.78947,19.63,1.44086,68034.0222,4353,594
,,,,,,,,,,,,,,,,,,,,,,
680000,4700000,616,0.00527,0.11019,0.60192,0.21431,0.06831,,,,,,,16.97587,86.55334,343.89998,1285.35714,364.99037,2.8364,41649.26492,1342,90
,,,,,,,,,,,,,,,,,,,,,,
680000,4705000,615,0.01459,0.1109,0.54487,0.25232,0.07731,,,,,,,13.41084,83.46283,343.89003,1315.19444,412.10891,2.94831,48259.82943,1004,100
,,,,,,,,,,,,,,,,,,,,,,
680000,4710000,614,0.01591,0.15158,0.49019,0.27873,0.0636,,,,,,,13.25842,83.48135,344.63685,1240.97222,398.03373,3.82633,47404.52797,926,23
,,,,,,,,,,,,,,,,,,,,,,
680000,4715000,613,0.02331,0.17251,0.42293,0.22758,0.15368,,,,,,,18.12654,85.97784,345.99682,1141.41667,343.0102,4.80028,46045.25181,1382,36
,,,,,,,,,,,,,,,,,,,,,,
680000,4720000,612,0.01994,0.11298,0.34723,0.23314,0.28671,,,,,,,19.45337,88.00045,347.28677,1225.16667,295.91764,5.16849,39702.68248,1484,30
,,,,,,,,,,,,,,,,,,,,,,
680000,4725000,611,0.03062,0.15142,0.48277,0.10775,0.22744,,,,,,,21.35591,88.15503,348.02016,1197.19444,284.77835,4.87789,35025.67407,1066,18
,,,,,,,,,,,,,,,,,,,,,,
680000,4730000,610,0.02381,0.10613,0.47165,0.28923,0.10919,,,,,,,13.03729,81.18611,346.77167,1221.38889,403.05436,4.94642,38966.89338,927,203
,,,,,,,,,,,,,,,,,,,,,,
680000,4735000,609,0.00369,0.07207,0.38972,0.32601,0.20851,,,,,,,13.14328,78.55132,346.68713,1249.91667,444.94814,4.32521,35229.1769,614,41
,,,,,,,,,,,,,,,,,,,,,,
680000,4740000,608,0.01198,0.10879,0.27011,0.38223,0.2269,,,,,,,15.50852,79.6195,347.68248,1191.42857,419.06214,4.01762,38640.1494,514,108
,,,,,,,,,,,,,,,,,,,,,,
680000,4745000,607,0.0038,0.08606,0.26849,0.4605,0.18115,,,,,,,10.93445,75.98221,347.39293,1181.77778,479.01996,3.10624,31940.24655,678,74
,,,,,,,,,,,,,,,,,,,,,,
680000,4750000,606,0.01492,0.09093,0.3742,0.38155,0.13841,,,,,,,8.52741,71.99676,346.90092,1211.19444,536.74885,3.99408,28386.61914,601,77
,,,,,,,,,,,,,,,,,,,,,,
680000,4755000,605,0.00245,0.06728,0.40325,0.38266,0.14436,,,,,,,9.78016,73.3621,347.953,1150.5,508.25441,4.21054,30436.62938,313,113
,,,,,,,,,,,,,,,,,,,,,,
680000,4760000,604,0.00706,0.09502,0.33124,0.30668,0.25999,,,,,,,17.74987,76.2856,349.46179,1093.19048,424.29821,4.3879,45731.57247,620,184
,,,,,,,,,,,,,,,,,,,,,,
680000,4765000,603,0.01122,0.05941,0.30915,0.43644,0.18376,,,,,,,13.18972,73.19008,349.29761,1090.88889,489.40919,3.32413,32124.20565,607,199
,,,,,,,,,,,,,,,,,,,,,,
680000,4770000,602,0.01058,0.05949,0.39338,0.37682,0.15974,,,,,,,14.37545,74.05126,350.21107,1265.30556,443.18641,4.31616,31715.17018,502,173
,,,,,,,,,,,,,,,,,,,,,,
680000,4775000,601,0.02259,0.09459,0.34874,0.24214,0.29194,,,,,,,24.5926,82.49762,353.24806,1027.61111,304.09816,4.97347,44059.61148,621,220
,,,,,,,,,,,,,,,,,,,,,,
680000,4780000,600,0.00307,0.04772,0.43572,0.34702,0.16647,,,,,,,14.47714,74.75198,351.69699,1288.75,441.90691,6.02348,17535.5428,388,189
,,,,,,,,,,,,,,,,,,,,,,
680000,4785000,599,0.00441,0.05601,0.55187,0.26408,0.12363,,,,,,,5.65492,65.67041,349.87613,1462.40476,606.99629,5.02604,25788.18019,343,204
,,,,,,,,,,,,,,,,,,,,,,
680000,4790000,598,0.01994,0.1128,0.27093,0.40027,0.19606,,,,,,,10.80683,68.91323,351.48391,1426.58333,492.69436,3.90751,41301.35681,821,366
,,,,,,,,,,,,,,,,,,,,,,
680000,4795000,597,0.01022,0.07516,0.44709,0.35928,0.10825,,,,,,,8.25125,69.23479,352.23129,1321.36111,500.63094,3.81401,27684.37344,500,149
,,,,,,,,,,,,,,,,,,,,,,
680000,4800000,596,0.00674,0.04744,0.63889,0.24278,0.06415,,,,,,,4.19778,63.38029,351.21243,1318.91667,598.76883,4.68629,21129.80857,343,125
,,,,,,,,,,,,,,,,,,,,,,
680000,4805000,595,0.01443,0.0724,0.63285,0.22783,0.05249,,,,,,,3.77073,61.32574,351.35069,1228.90476,638.98909,4.35655,26329.02229,636,516
,,,,,,,,,,,,,,,,,,,,,,
680000,4810000,594,0.02865,0.11148,0.56316,0.22238,0.07433,,,,,,,3.93693,58.8254,351.30121,1202.02778,675.58567,4.76696,33559.2234,489,1230
,,,,,,,,,,,,,,,,,,,,,,
680000,4815000,593,0.02747,0.06852,0.46825,0.33167,0.10409,,,,,,,6.43017,65.1836,353.79795,1174.55556,519.70495,4.01189,26599.38698,621,819
,,,,,,,,,,,,,,,,,,,,,,
680000,4820000,592,0.01126,0.06974,0.6006,0.25268,0.06572,,,,,,,4.14529,64.17579,354.11,1103.36111,565.25839,4.33149,35764.09556,362,368
,,,,,,,,,,,,,,,,,,,,,,
680000,4825000,591,0.02319,0.09696,0.57907,0.216,0.08477,,,,,,,4.93073,63.97012,354.72383,995.54762,544.9534,6.39644,35895.80582,208,254
,,,,,,,,,,,,,,,,,,,,,,
680000,4830000,590,0.01994,0.06246,0.57919,0.22453,0.11388,,,,,,,4.34444,64.58446,355.61093,928.30556,530.19607,7.19179,26074.09424,363,262
,,,,,,,,,,,,,,,,,,,,,,
680000,4835000,589,0.02983,0.08882,0.44745,0.3032,0.1307,,,,,,,5.97945,64.95575,356.33086,924.19444,522.51599,7.04925,39107.39233,791,1600
,,,,,,,,,,,,,,,,,,,,,,
680000,4840000,588,0.01137,0.0279,0.71595,0.13973,0.10506,,,,,,,1.91319,57.47626,354.79684,1108.94444,641.98731,6.7106,14818.13519,138,59
,,,,,,,,,,,,,,,,,,,,,,
680000,4845000,587,0.00265,0.02255,0.62254,0.19287,0.15938,,,,,,,7.39698,63.69461,357.24988,969.09524,508.60525,6.13686,21285.82615,239,78
,,,,,,,,,,,,,,,,,,,,,,
865000,4810000,2664,0.18578,0.41748,0.07819,0.26581,0.05274,,,,,,,31.57062,89.54603,311.97288,1209.33333,0.70374,0.1287,24398.44668,957,376
,,,,,,,,,,,,,,,,,,,,,,
680000,4850000,586,0.02132,0.10937,0.34781,0.26791,0.25359,,,,,,,16.27233,70.97487,360.07618,913.80556,361.55577,6.17547,35984.97456,399,110
,,,,,,,,,,,,,,,,,,,,,,
865000,4815000,2663,0.08766,0.26249,0.10003,0.46918,0.08065,,,,,,,33.96138,88.50163,312.95168,1226.34286,9.75262,0.79914,97347.55563,4559,575
,,,,,,,,,,,,,,,,,,,,,,
680000,4855000,585,0.01219,0.10836,0.34013,0.29926,0.24006,,,,,,,12.5514,67.14299,359.5725,1035.5,443.32434,4.69215,32246.66203,511,122
,,,,,,,,,,,,,,,,,,,,,,
865000,4820000,2662,0.02897,0.11428,0.30247,0.49163,0.06266,,,,,,,27.13349,87.5545,315.746,1226.63889,24.99531,1.40333,43101.30557,2091,34
,,,,,,,,,,,,,,,,,,,,,,
680000,4860000,584,0.05497,0.0834,0.41988,0.32457,0.11718,,,,,,,5.69239,61.74239,358.57005,1034.19444,538.24297,5.14277,27304.7462,465,55
,,,,,,,,,,,,,,,,,,,,,,
865000,4825000,2661,0.20177,0.14708,0.17985,0.44905,0.02225,,,,,,,30.82359,86.53373,318.96348,1263.52381,40.16442,1.17856,75916.91296,9062,26
,,,,,,,,,,,,,,,,,,,,,,
680000,4865000,583,0.01022,0.03241,0.50565,0.32533,0.12639,,,,,,,6.75948,63.41672,359.73244,956,486.22601,4.98297,25256.52453,505,25
,,,,,,,,,,,,,,,,,,,,,,
865000,4830000,2660,0.35326,0.37797,0.05404,0.16853,0.04621,,,,,,,38.69619,86.97976,322.42872,1204.63889,25.68085,1.31808,159685.5963,24483,97
,,,,,,,,,,,,,,,,,,,,,,
680000,4870000,582,0.03708,0.11474,0.43458,0.30335,0.11026,,,,,,,12.8337,69.783,362.27019,836.63889,364.06133,4.97106,31448.3395,895,46
,,,,,,,,,,,,,,,,,,,,,,
865000,4835000,2659,0.07348,0.15251,0.04679,0.59321,0.13401,,,,,,,40.21492,85.63532,325.1412,1247.27778,42.23405,0.83222,45305.59015,2453,7
,,,,,,,,,,,,,,,,,,,,,,
680000,4875000,581,0.04278,0.12369,0.40329,0.32678,0.10346,,,,,,,13.47868,67.68413,362.26322,995.11111,385.77789,4.58947,31828.10024,524,42
,,,,,,,,,,,,,,,,,,,,,,
865000,4840000,2658,0.10245,0.17268,0.0386,0.44059,0.24569,,,,,,,42.97347,85.4371,328.07221,1213,40.3558,1.73222,56821.1417,3269,5
,,,,,,,,,,,,,,,,,,,,,,
865000,4845000,2657,0.08073,0.27758,0.03589,0.36469,0.24111,,,,,,,41.79222,84.81128,331.01111,1193.7619,45.37445,1.09211,61554.62657,3507,3
,,,,,,,,,,,,,,,,,,,,,,
865000,4850000,2656,0.16403,0.3412,0.03814,0.27983,0.1768,,,,,,,38.50332,83.95754,333.87883,1202.61111,56.65116,1.3708,91383.10315,7460,12
,,,,,,,,,,,,,,,,,,,,,,
865000,4855000,2655,0.12788,0.37555,0.03806,0.27963,0.17888,,,,,,,37.73925,84.00893,336.61287,1163.52778,49.36741,1.6268,58772.8644,4192,11
,,,,,,,,,,,,,,,,,,,,,,
865000,4860000,2654,0.09217,0.34799,0.03802,0.36296,0.15886,,,,,,,37.89128,82.89385,338.9671,1181.69444,65.49421,1.49262,67783.45731,4510,8
,,,,,,,,,,,,,,,,,,,,,,
865000,4865000,2653,0.16752,0.38504,0.0544,0.32418,0.06886,,,,,,,37.56678,81.52528,341.44102,1205.64286,82.12572,1.0844,99717.71012,7019,194
,,,,,,,,,,,,,,,,,,,,,,
865000,4870000,2652,0.02662,0.31509,0.13664,0.45238,0.06926,,,,,,,32.82079,79.66131,343.63811,1297.08333,105.00445,1.16364,48037.06141,2908,471
,,,,,,,,,,,,,,,,,,,,,,
685000,4575000,702,0.21154,0.28633,0.35351,0.12712,0.0215,,,,,,,16.80433,115.35603,305.48363,1227.4375,14.57382,1.88695,106845.4442,8878,215
,,,,,,,,,,,,,,,,,,,,,,
685000,4580000,701,0.15217,0.32751,0.41669,0.08649,0.01714,,,,,,,17.6873,113.76052,307.58451,1253.11111,44.29379,2.13262,93906.95476,9797,16
,,,,,,,,,,,,,,,,,,,,,,
685000,4585000,700,0.0209,0.15038,0.70332,0.09724,0.02815,,,,,,,9.92162,110.42355,309.40787,1373.52778,98.59941,2.36176,51635.79573,2240,5
,,,,,,,,,,,,,,,,,,,,,,
685000,4590000,699,0.07031,0.29197,0.5544,0.06212,0.02121,,,,,,,12.72659,109.12275,311.6746,1444.38889,114.28814,2.61004,72333.77837,5007,4
,,,,,,,,,,,,,,,,,,,,,,
685000,4595000,698,0.11732,0.34311,0.43501,0.08692,0.01764,,,,,,,13.29216,109.15975,314.35511,1397.69048,112.81314,2.73221,85160.68967,6080,9
,,,,,,,,,,,,,,,,,,,,,,
685000,4600000,697,0.26484,0.35154,0.29746,0.06616,0.02001,,,,,,,16.04134,108.06032,316.67615,1405.30556,126.58987,2.47934,120235.3702,11543,65
,,,,,,,,,,,,,,,,,,,,,,
685000,4605000,696,0.22019,0.24612,0.4008,0.07476,0.05812,,,,,,,15.08523,108.43571,319.08768,1371.55556,107.87215,3.0263,129468.1668,12413,20
,,,,,,,,,,,,,,,,,,,,,,
685000,4610000,695,0.25655,0.28732,0.34268,0.08365,0.0298,,,,,,,14.51873,110.92421,321.98616,1198.02778,52.49987,2.43928,100807.5224,9751,13
,,,,,,,,,,,,,,,,,,,,,,
685000,4615000,694,0.49279,0.32141,0.09328,0.07828,0.01425,,,,,,,23.1431,112.76548,324.89061,1100.66667,24.03375,1.21826,182150.6201,21456,19
,,,,,,,,,,,,,,,,,,,,,,
685000,4620000,693,0.57076,0.31331,0.05543,0.05916,0.00133,,,,,,,25.08347,111.77341,326.98335,1104.94444,35.76258,1.15272,211420.0728,39675,49
,,,,,,,,,,,,,,,,,,,,,,
685000,4625000,692,0.60271,0.31762,0.04486,0.03019,0.00463,,,,,,,26.19212,111.08571,328.89086,1083.72222,40.87504,1.14615,234280.9311,35269,56
,,,,,,,,,,,,,,,,,,,,,,
685000,4630000,691,0.54548,0.37918,0.04278,0.02635,0.0062,,,,,,,27.34605,110.35966,330.71957,1084.08333,44.99403,1.1101,230703.5098,42377,143
,,,,,,,,,,,,,,,,,,,,,,
870000,4590000,2702,0.09471,0.67327,0.15547,0.02386,0.05268,,,,,,,13.13199,105.58809,229.41224,1088.88889,1.94478,0.12881,52349.43453,549,609
,,,,,,,,,,,,,,,,,,,,,,
685000,4635000,690,0.3139,0.41797,0.17051,0.09318,0.00444,,,,,,,18.29847,110.0127,332.65729,1079.88095,44.9557,1.1547,126772.5884,14689,64
,,,,,,,,,,,,,,,,,,,,,,
870000,4595000,2701,0.15446,0.43003,0.27204,0.06507,0.0784,,,,,,,8.91208,104.79796,230.12085,1103.37143,6.67227,0.47421,131249.04,3223,1608
,,,,,,,,,,,,,,,,,,,,,,
685000,4640000,689,0.20309,0.32974,0.31676,0.1327,0.01771,,,,,,,16.47481,109.27255,334.43212,1123.08333,52.94265,1.19727,88618.28989,6025,8
,,,,,,,,,,,,,,,,,,,,,,
870000,4600000,2700,0.30659,0.6173,0.01543,0.01478,0.04589,,,,,,,16.88501,104.46587,232.11491,1086.66667,1.22268,0.16334,67085.54749,1667,1547
,,,,,,,,,,,,,,,,,,,,,,
685000,4645000,688,0.15633,0.28,0.36835,0.14834,0.04697,,,,,,,19.05855,108.24405,335.91586,1177.55556,61.93082,2.02523,78269.24998,6218,11
,,,,,,,,,,,,,,,,,,,,,,
685000,4650000,687,0.09574,0.29782,0.34982,0.19893,0.05769,,,,,,,16.55918,107.43829,337.37251,1183.86111,76.68294,2.01285,63223.71403,3491,8
,,,,,,,,,,,,,,,,,,,,,,
870000,4610000,2699,0.11084,0.86634,0.00215,0.01261,0.00805,,,,,,,18.72982,103.09595,233.42642,1130.45007,0.09358,0.05614,9148.88066,465,197
,,,,,,,,,,,,,,,,,,,,,,
685000,4655000,686,0.0564,0.31622,0.33027,0.2298,0.0673,,,,,,,21.75532,106.19524,338.60013,1207.88889,83.57239,1.96968,66987.0019,3701,23
,,,,,,,,,,,,,,,,,,,,,,
870000,4615000,2698,0.28371,0.46883,0.05054,0.10674,0.09018,,,,,,,12.68088,102.67483,234.82501,1136.09524,6.29428,1.00929,127369.6095,7734,1192
,,,,,,,,,,,,,,,,,,,,,,
685000,4660000,685,0.14523,0.37988,0.25373,0.13689,0.08427,,,,,,,26.83979,106.03271,340.129,1181.28571,77.03916,1.52275,73001.29831,6291,62
,,,,,,,,,,,,,,,,,,,,,,
870000,4620000,2697,0.1971,0.28936,0.16795,0.23888,0.10671,,,,,,,11.51124,101.36812,235.88786,1156.25,18.95825,1.4895,124391.5123,5682,362
,,,,,,,,,,,,,,,,,,,,,,
685000,4665000,684,0.20062,0.35641,0.24759,0.12019,0.07519,,,,,,,28.28187,106.43532,341.72198,1159.52778,65.4733,1.7342,89960.3358,10744,19
,,,,,,,,,,,,,,,,,,,,,,
870000,4625000,2696,0.32773,0.35405,0.10904,0.10538,0.1038,,,,,,,12.87667,100.00873,236.81657,1185.66667,36.50655,1.16978,134750.0119,5357,116
,,,,,,,,,,,,,,,,,,,,,,
685000,4670000,683,0.37549,0.33795,0.14888,0.07415,0.06354,,,,,,,32.59034,106.33069,342.91565,1139.27778,60.65282,1.02056,159213.0969,20197,25
,,,,,,,,,,,,,,,,,,,,,,
870000,4630000,2695,0.33217,0.09072,0.28621,0.16261,0.12829,,,,,,,8.45003,98.72903,237.73782,1231.77778,52.63136,1.49328,77557.72032,1312,10
,,,,,,,,,,,,,,,,,,,,,,
685000,4675000,682,0.15953,0.33207,0.23769,0.12747,0.14325,,,,,,,33.67815,104.52487,343.63326,1108,82.97898,1.07321,72318.21406,4317,31
,,,,,,,,,,,,,,,,,,,,,,
870000,4635000,2694,0.28224,0.18338,0.17853,0.17739,0.17846,,,,,,,13.24264,99.03107,239.03944,1195.97561,34.48307,2.50797,156745.7081,5440,377
,,,,,,,,,,,,,,,,,,,,,,
685000,4680000,681,0.06526,0.24501,0.41307,0.15174,0.12492,,,,,,,28.63895,103.20408,344.50985,1067.07143,95.74886,2.07284,59310.26852,3694,8
,,,,,,,,,,,,,,,,,,,,,,
870000,4640000,2693,0.38297,0.29928,0.08535,0.17988,0.05252,,,,,,,17.24282,99.95833,240.79953,1127.1,6.14883,0.7816,63221.57681,5092,380
,,,,,,,,,,,,,,,,,,,,,,
685000,4685000,680,0.05443,0.17657,0.52276,0.14851,0.09772,,,,,,,27.3316,101.6045,345.17662,1043.63889,114.62726,2.02762,47654.51078,3634,5
,,,,,,,,,,,,,,,,,,,,,,
870000,4645000,2692,0.13111,0.42427,0.16683,0.09699,0.1808,,,,,,,18.48248,99.87993,242.90733,1085,1.972,0.53171,22499.76977,2417,106
,,,,,,,,,,,,,,,,,,,,,,
685000,4690000,679,0.03553,0.12915,0.57524,0.15938,0.10068,,,,,,,25.16257,99.4162,345.57722,1053.75,141.05175,2.6956,32598.94327,3362,5
,,,,,,,,,,,,,,,,,,,,,,
870000,4650000,2691,0.42609,0.38322,0.04619,0.04028,0.10421,,,,,,,20.28631,99.26031,243.65683,1108.66667,1.15958,0.23764,22543.21054,2780,227
,,,,,,,,,,,,,,,,,,,,,,
685000,4695000,678,0.0488,0.11542,0.61662,0.10933,0.10983,,,,,,,23.9768,96.95714,345.80121,1040.52778,185.64671,2.86452,47823.6799,3713,17
,,,,,,,,,,,,,,,,,,,,,,
685000,4700000,677,0.02288,0.11151,0.59353,0.11123,0.16085,,,,,,,20.96432,93.57012,345.80987,1089.09524,234.94216,3.5763,46319.76552,1675,12
,,,,,,,,,,,,,,,,,,,,,,
685000,4705000,676,0.0029,0.04303,0.51034,0.24339,0.20033,,,,,,,18.27631,88.44993,345.2914,1167.86111,319.05852,3.79751,28699.54061,555,19
,,,,,,,,,,,,,,,,,,,,,,
685000,4710000,675,0.02164,0.13704,0.41346,0.24612,0.18173,,,,,,,19.09222,88.89987,346.216,1152.5,291.54347,4.50517,53521.0487,1103,22
,,,,,,,,,,,,,,,,,,,,,,
685000,4715000,674,0.01251,0.13213,0.40342,0.1975,0.25444,,,,,,,22.59371,92.02864,347.77057,1090.91667,229.15879,4.74371,36962.74406,1028,15
,,,,,,,,,,,,,,,,,,,,,,
685000,4720000,673,0.06691,0.19151,0.46621,0.1108,0.16458,,,,,,,20.40894,92.28764,348.60759,1172.21429,223.02741,5.02632,57524.39164,2907,22
,,,,,,,,,,,,,,,,,,,,,,
685000,4725000,672,0.02836,0.18477,0.32572,0.16824,0.29291,,,,,,,21.06096,87.51898,348.04458,1327.19444,294.21757,4.87197,46143.10947,1511,7
,,,,,,,,,,,,,,,,,,,,,,
685000,4730000,671,0.03153,0.13502,0.39063,0.24302,0.19981,0,0,0,0,0,0,18.11585,87.55562,348.71004,1175.41667,280.02179,5.49309,34182.31215,1043,11
,,,,,,,,,,,,,,,,,,,,,,
685000,4735000,670,0.01287,0.11879,0.42927,0.26337,0.1757,0,0,0,0,0,0,17.4895,85.32857,348.73275,1109.05556,315.68922,5.14408,34191.81103,717,30
,,,,,,,,,,,,,,,,,,,,,,
685000,4740000,669,0.00219,0.04145,0.55585,0.31342,0.0871,0,0,0,0,0,0,10.53982,78.07489,347.47324,1285.38095,439.07455,4.2568,21729.47075,378,78
