"ObjectID","ScientificName","infestedAreaInAcres","grossAreaInAcres","invasivecover","count","AbundanceText","PercentPlotCovered","density","ReporterFULLName","ReporterOrg","Latitude_Decimal","Longitude_Decimal","validInfestedArea","Longitude_sign_change","USDAcode","USDAcodeUNMERGED","countN","countC","countQUANT","coverN","coverC","coverP","cover","dPERC","dPLANTS","dTLMH","Dcount","countFromDensity","Dcover","coverFromDensity","countORD","unreasonably_large_area","coverORD","textORD","areaORD","ord"
4671780,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.6737,-86.2534,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671781,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.6733,-86.2512,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671782,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.6719,-86.2526,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671783,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.672,-86.2533,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671784,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5252,-86.1967,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671785,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5251,-86.1952,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671786,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5278,-86.2286,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671787,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5287,-86.2298,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671788,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5221,-86.2298,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671789,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5269,-86.2274,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671790,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5269,-86.2279,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671791,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5283,-86.2284,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671792,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5281,-86.2286,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671793,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5255,-86.2303,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671794,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.6557,-86.2551,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671795,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.6766,-86.255,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671796,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.675,-86.2554,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671797,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.6748,-86.2563,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671798,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.6559,-86.255,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671799,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5252,-86.2175,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671800,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5251,-86.2168,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671801,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.518,-86.2216,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671841,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5228,-86.2274,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671842,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5228,-86.2269,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671843,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5218,-86.2293,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671844,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5223,-86.2297,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671845,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5222,-86.2291,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671846,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5217,-86.2256,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671847,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5216,-86.2255,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671848,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5213,-86.2258,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671849,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5211,-86.2257,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671850,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5197,-86.2262,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671851,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5203,-86.2261,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671852,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5214,-86.2263,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671853,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5217,-86.2294,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671855,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5226,-86.2321,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671856,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5223,-86.2314,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671857,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5232,-86.157,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671858,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5236,-86.1586,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671859,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5244,-86.1648,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671860,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5244,-86.1664,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671861,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5244,-86.1588,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671862,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5241,-86.1579,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671863,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5236,-86.1568,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671864,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5234,-86.1573,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671865,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5242,-86.1607,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671866,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5244,-86.1617,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671867,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5245,-86.1643,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671868,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5246,-86.167,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671869,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5247,-86.1692,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671870,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5247,-86.1669,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671871,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5222,-86.2264,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671872,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5223,-86.2303,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671873,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.522,-86.2284,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671874,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.522,-86.2282,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671875,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5218,-86.2271,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671876,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5216,-86.2263,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671877,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.521,-86.226,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671878,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5219,-86.2271,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671879,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5219,-86.2276,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671880,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.522,-86.2281,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671881,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5231,-86.2312,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671882,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5228,-86.2318,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671883,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5228,-86.2315,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671884,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5223,-86.2312,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671885,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5229,-86.2314,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671909,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.573,-86.2194,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671910,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5738,-86.2189,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671911,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5736,-86.2194,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671912,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5704,-86.2192,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671913,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5709,-86.2194,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671914,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5711,-86.2187,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671915,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5717,-86.2191,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671916,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5197,-86.2252,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671917,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5193,-86.2267,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671918,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5197,-86.2286,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671919,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5195,-86.2278,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671920,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5193,-86.2254,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671921,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5188,-86.2252,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671922,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5186,-86.2274,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671923,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5185,-86.2281,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671924,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.523,-86.1586,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671925,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5231,-86.1588,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671926,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5232,-86.1589,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671928,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5184,-86.1869,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671929,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5185,-86.1868,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671930,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Dense Patches       ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5184,-86.1877,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,2,NA,2
4671931,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5197,-86.2265,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671932,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5197,-86.2267,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671933,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.5197,-86.2268,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
4671943,"Alliaria petiolata",NA,NA,NA,NA,"Scattered Plants              ","NULL",NA,"Midwest Invasive Species Information Network Database","NULL",44.6574,-86.2491,0,0,"ALPE4","ALPE4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,1,NA,1
